,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
254,DEL,GOI,22:00:00,3,9600000000,00:40:00,3,,Ai,Air India,10835.0,0.0,33200.0
255,DEL,GOI,22:00:00,2,9600000000,00:40:00,2,,Ai,Air India,10835.0,0.0,33199.0
256,DEL,LKO,13:35:00,3,4200000000,14:45:00,3,,Vi,Vistara,6546.0,8596.0,18885.0
257,DEL,LKO,13:35:00,6,4200000000,14:45:00,6,,Vi,Vistara,6546.0,8596.0,18885.0
258,DEL,LKO,13:35:00,0,4200000000,14:45:00,0,,Vi,Vistara,6546.0,8596.0,18885.0
259,DEL,LKO,13:35:00,2,4200000000,14:45:00,2,,Vi,Vistara,6729.0,8596.0,18885.0
260,DEL,LKO,13:35:00,5,4200000000,14:45:00,5,,Vi,Vistara,6729.0,8596.0,18885.0
261,DEL,LKO,13:35:00,4,4200000000,14:45:00,4,,Vi,Vistara,6729.0,8596.0,16488.0
262,DEL,LKO,13:35:00,1,4200000000,14:45:00,1,,Vi,Vistara,6729.0,8596.0,14571.0
263,DEL,LKO,18:30:00,6,3900000000,19:35:00,6,,Ai,Air India,6730.0,0.0,15343.0
264,DEL,LKO,07:05:00,6,3900000000,08:10:00,6,,Ai,Air India,6730.0,0.0,15343.0
265,DEL,LKO,18:30:00,4,3900000000,19:35:00,4,,Ai,Air India,6730.0,0.0,22488.0
266,DEL,LKO,18:30:00,3,3900000000,19:35:00,3,,Ai,Air India,6730.0,0.0,14743.0
267,DEL,LKO,12:20:00,3,3900000000,13:25:00,3,,Ai,Air India,6730.0,0.0,14743.0
268,DEL,LKO,12:20:00,6,3900000000,13:25:00,6,,Ai,Air India,6730.0,0.0,15343.0
269,DEL,LKO,18:30:00,5,3900000000,19:35:00,5,,Ai,Air India,6730.0,0.0,15343.0
270,DEL,LKO,07:05:00,2,3900000000,08:10:00,2,,Ai,Air India,6730.0,0.0,14743.0
271,DEL,LKO,12:20:00,2,3900000000,13:25:00,2,,Ai,Air India,6730.0,0.0,14743.0
272,DEL,LKO,12:20:00,4,3900000000,13:25:00,4,,Ai,Air India,6730.0,0.0,14743.0
273,DEL,LKO,18:30:00,0,3900000000,19:35:00,0,,Ai,Air India,6730.0,0.0,14743.0
274,DEL,LKO,07:05:00,4,3900000000,08:10:00,4,,Ai,Air India,6730.0,0.0,14743.0
275,DEL,LKO,12:20:00,0,3900000000,13:25:00,0,,Ai,Air India,6730.0,0.0,28422.0
276,DEL,LKO,12:20:00,1,3900000000,13:25:00,1,,Ai,Air India,6730.0,0.0,14743.0
277,DEL,LKO,12:20:00,5,3900000000,13:25:00,5,,Ai,Air India,6730.0,0.0,15343.0
278,DEL,LKO,18:30:00,2,3900000000,19:35:00,2,,Ai,Air India,6730.0,0.0,14743.0
279,DEL,LKO,07:05:00,0,3900000000,08:10:00,0,,Ai,Air India,7087.0,0.0,15344.0
280,DEL,LKO,18:30:00,1,3900000000,19:35:00,1,,Ai,Air India,7087.0,0.0,0.0
281,DEL,CJB,11:45:00,0,10500000000,14:40:00,0,,Vi,Vistara,13306.0,23876.0,41235.0
282,DEL,CJB,11:45:00,6,10500000000,14:40:00,6,,Vi,Vistara,13306.0,16805.0,0.0
283,DEL,CJB,11:45:00,5,10500000000,14:40:00,5,,Vi,Vistara,13485.0,16805.0,78327.0
284,DEL,CJB,11:45:00,3,10500000000,14:40:00,3,,Vi,Vistara,13485.0,16805.0,36921.0
285,DEL,CJB,11:45:00,1,10500000000,14:40:00,1,,Vi,Vistara,13485.0,16805.0,36921.0
286,DEL,CJB,09:45:00,2,16800000000,14:25:00,2,,Ai,Air India,13488.0,0.0,0.0
287,DEL,CJB,09:45:00,1,16800000000,14:25:00,1,,Ai,Air India,13488.0,0.0,0.0
288,DEL,CJB,09:45:00,0,16800000000,14:25:00,0,,Ai,Air India,13488.0,0.0,0.0
289,DEL,CJB,09:45:00,3,16800000000,14:25:00,3,,Ai,Air India,13488.0,0.0,0.0
290,DEL,CJB,18:35:00,5,9900000000,21:20:00,5,,In,IndiGo,13874.0,0.0,0.0
291,DEL,CJB,18:35:00,0,9900000000,21:20:00,0,,In,IndiGo,13874.0,0.0,0.0
292,DEL,CJB,18:35:00,4,9900000000,21:20:00,4,,In,IndiGo,13874.0,0.0,0.0
293,DEL,CJB,18:35:00,1,9900000000,21:20:00,1,,In,IndiGo,13874.0,0.0,0.0
294,DEL,CJB,18:35:00,2,9900000000,21:20:00,2,,In,IndiGo,13874.0,0.0,0.0
295,DEL,CJB,18:35:00,6,9900000000,21:20:00,6,,In,IndiGo,13874.0,0.0,0.0
296,DEL,CJB,18:35:00,3,9900000000,21:20:00,3,,In,IndiGo,13874.0,0.0,0.0
297,DEL,CJB,06:10:00,4,10200000000,09:00:00,4,,In,IndiGo,13874.0,0.0,0.0
298,DEL,CJB,06:10:00,3,10200000000,09:00:00,3,,In,IndiGo,13874.0,0.0,0.0
299,DEL,CJB,06:10:00,2,10200000000,09:00:00,2,,In,IndiGo,13874.0,0.0,0.0
300,DEL,CJB,06:10:00,5,10200000000,09:00:00,5,,In,IndiGo,13874.0,0.0,0.0
301,DEL,CJB,06:10:00,6,10200000000,09:00:00,6,,In,IndiGo,13874.0,0.0,0.0
302,DEL,CJB,06:10:00,0,10200000000,09:00:00,0,,In,IndiGo,13874.0,0.0,0.0
303,DEL,CJB,11:45:00,4,10500000000,14:40:00,4,,Vi,Vistara,14071.0,16805.0,68230.0
304,DEL,CJB,11:45:00,2,10500000000,14:40:00,2,,Vi,Vistara,14071.0,16805.0,41235.0
305,DEL,CJB,09:45:00,4,16800000000,14:25:00,4,,Ai,Air India,14770.0,0.0,0.0
306,DEL,PNQ,20:35:00,2,7800000000,22:45:00,2,,Go,Go First,5241.0,0.0,0.0
307,DEL,PNQ,18:25:00,2,7800000000,20:35:00,2,,Go,Go First,5241.0,0.0,0.0
308,DEL,PNQ,18:25:00,1,7800000000,20:35:00,1,,Go,Go First,5241.0,0.0,0.0
309,DEL,PNQ,14:55:00,1,8100000000,17:10:00,1,,Go,Go First,5241.0,0.0,0.0
310,DEL,PNQ,09:25:00,1,8100000000,11:40:00,1,,Go,Go First,5241.0,0.0,0.0
311,DEL,PNQ,14:55:00,2,8100000000,17:10:00,2,,Go,Go First,5241.0,0.0,0.0
312,DEL,PNQ,09:25:00,2,8100000000,11:40:00,2,,Go,Go First,5241.0,0.0,0.0
313,DEL,PNQ,09:25:00,6,8100000000,11:40:00,6,,Go,Go First,5715.0,0.0,0.0
314,DEL,PNQ,09:20:00,0,7200000000,11:20:00,0,,Sp,SpiceJet,5739.0,0.0,0.0
315,DEL,PNQ,20:25:00,0,7800000000,22:35:00,0,,Sp,SpiceJet,5739.0,0.0,0.0
316,DEL,PNQ,09:20:00,1,7200000000,11:20:00,1,,Sp,SpiceJet,5794.0,0.0,0.0
317,DEL,PNQ,20:25:00,1,7800000000,22:35:00,1,,Sp,SpiceJet,5794.0,0.0,0.0
318,DEL,PNQ,20:25:00,2,7800000000,22:35:00,2,,Sp,SpiceJet,5794.0,0.0,0.0
319,DEL,PNQ,09:25:00,6,6900000000,11:20:00,6,,Sp,SpiceJet,5852.0,0.0,0.0
320,DEL,PNQ,18:25:00,0,7800000000,20:35:00,0,,Go,Go First,6094.0,0.0,0.0
321,DEL,PNQ,20:35:00,6,7800000000,22:45:00,6,,Go,Go First,6206.0,0.0,0.0
322,DEL,PNQ,20:35:00,0,7800000000,22:45:00,0,,Go,Go First,6206.0,0.0,0.0
323,DEL,PNQ,09:25:00,0,8100000000,11:40:00,0,,Go,Go First,6206.0,0.0,0.0
324,DEL,PNQ,14:55:00,0,8100000000,17:10:00,0,,Go,Go First,6206.0,0.0,0.0
325,DEL,PNQ,15:30:00,2,6900000000,17:25:00,2,,Ai,AirAsia India,6326.0,0.0,0.0
326,DEL,PNQ,15:30:00,1,6900000000,17:25:00,1,,Ai,AirAsia India,6326.0,0.0,0.0
327,DEL,PNQ,15:30:00,0,6900000000,17:25:00,0,,Ai,AirAsia India,6326.0,0.0,0.0
328,DEL,PNQ,04:10:00,6,7500000000,06:15:00,6,,Ai,AirAsia India,6326.0,0.0,0.0
329,DEL,PNQ,04:10:00,2,7500000000,06:15:00,2,,Ai,AirAsia India,6326.0,0.0,0.0
330,DEL,PNQ,04:10:00,1,7500000000,06:15:00,1,,Ai,AirAsia India,6326.0,0.0,0.0
331,DEL,IXB,08:00:00,4,7200000000,10:00:00,4,,Vi,Vistara,9070.0,0.0,0.0
332,DEL,IXB,08:00:00,6,7200000000,10:00:00,6,,Vi,Vistara,9070.0,0.0,0.0
333,DEL,IXB,08:00:00,5,7200000000,10:00:00,5,,Vi,Vistara,9253.0,0.0,0.0
334,DEL,IXB,08:00:00,1,7200000000,10:00:00,1,,Vi,Vistara,9253.0,0.0,0.0
335,DEL,IXB,08:00:00,2,7200000000,10:00:00,2,,Vi,Vistara,9253.0,0.0,0.0
336,DEL,IXB,08:00:00,3,7200000000,10:00:00,3,,Vi,Vistara,9253.0,0.0,0.0
337,DEL,IXB,06:30:00,6,7200000000,08:30:00,6,,Sp,SpiceJet,9254.0,0.0,0.0
338,DEL,IXB,06:30:00,1,7200000000,08:30:00,1,,Sp,SpiceJet,9254.0,0.0,0.0
339,DEL,IXB,06:30:00,5,7200000000,08:30:00,5,,Sp,SpiceJet,9254.0,0.0,0.0
340,DEL,IXB,06:30:00,0,7200000000,08:30:00,0,,Sp,SpiceJet,9254.0,0.0,0.0
341,DEL,IXB,06:30:00,3,7200000000,08:30:00,3,,Sp,SpiceJet,9254.0,0.0,0.0
342,DEL,IXB,06:30:00,2,7200000000,08:30:00,2,,Sp,SpiceJet,9254.0,0.0,0.0
343,DEL,IXB,13:05:00,3,8100000000,15:20:00,3,,Sp,SpiceJet,9254.0,0.0,0.0
344,DEL,IXB,13:05:00,5,8100000000,15:20:00,5,,Sp,SpiceJet,9254.0,0.0,0.0
345,DEL,IXB,13:05:00,2,8100000000,15:20:00,2,,Sp,SpiceJet,9254.0,0.0,0.0
346,DEL,IXB,13:05:00,4,8100000000,15:20:00,4,,Sp,SpiceJet,9254.0,0.0,0.0
347,DEL,IXB,13:05:00,0,8100000000,15:20:00,0,,Sp,SpiceJet,9254.0,0.0,0.0
348,DEL,IXB,13:05:00,1,8100000000,15:20:00,1,,Sp,SpiceJet,9254.0,0.0,0.0
349,DEL,IXB,13:05:00,6,8100000000,15:20:00,6,,Sp,SpiceJet,9254.0,0.0,0.0
350,DEL,IXB,11:00:00,5,9600000000,13:40:00,5,,Sp,SpiceJet,9254.0,0.0,0.0
351,DEL,IXB,11:00:00,3,9600000000,13:40:00,3,,Sp,SpiceJet,9254.0,0.0,0.0
352,DEL,IXB,11:00:00,6,9600000000,13:40:00,6,,Sp,SpiceJet,9254.0,0.0,0.0
353,DEL,IXB,11:20:00,5,6900000000,13:15:00,5,,Ai,Air India,9256.0,0.0,21127.0
354,DEL,IXB,11:20:00,6,6900000000,13:15:00,6,,Ai,Air India,9256.0,0.0,42794.0
355,DEL,IXB,11:20:00,2,6900000000,13:15:00,2,,Ai,Air India,9256.0,0.0,20785.0
356,DEL,GAU,15:20:00,5,8700000000,17:45:00,5,,Vi,Vistara,9975.0,10638.0,32809.0
357,DEL,GAU,09:40:00,5,8700000000,12:05:00,5,,Vi,Vistara,9975.0,12620.0,32809.0
358,DEL,GAU,09:40:00,1,8700000000,12:05:00,1,,Vi,Vistara,9975.0,14761.0,32809.0
359,DEL,GAU,09:40:00,3,8700000000,12:05:00,3,,Vi,Vistara,9975.0,14761.0,28957.0
360,DEL,GAU,09:40:00,2,8700000000,12:05:00,2,,Vi,Vistara,9975.0,21341.0,32809.0
361,DEL,GAU,09:40:00,6,8700000000,12:05:00,6,,Vi,Vistara,9975.0,14761.0,32809.0
362,DEL,GAU,09:40:00,4,8700000000,12:05:00,4,,Vi,Vistara,9975.0,14761.0,32809.0
363,DEL,GAU,15:20:00,1,8700000000,17:45:00,1,,Vi,Vistara,10157.0,14761.0,46078.0
364,DEL,GAU,09:40:00,0,8700000000,12:05:00,0,,Vi,Vistara,10157.0,14761.0,29160.0
365,DEL,GAU,15:20:00,3,8700000000,17:45:00,3,,Vi,Vistara,10157.0,14761.0,28957.0
366,DEL,GAU,15:20:00,2,8700000000,17:45:00,2,,Vi,Vistara,10157.0,14761.0,53675.0
367,DEL,GAU,15:20:00,4,8700000000,17:45:00,4,,Vi,Vistara,10157.0,19201.0,32809.0
368,DEL,GAU,15:20:00,0,8700000000,17:45:00,0,,Vi,Vistara,10157.0,24444.0,36120.0
369,DEL,GAU,10:20:00,0,8100000000,12:35:00,0,,Sp,SpiceJet,10158.0,0.0,0.0
370,DEL,GAU,10:20:00,4,8100000000,12:35:00,4,,Sp,SpiceJet,10158.0,0.0,0.0
371,DEL,GAU,10:20:00,1,8100000000,12:35:00,1,,Sp,SpiceJet,10158.0,0.0,0.0
372,DEL,GAU,10:20:00,3,8100000000,12:35:00,3,,Sp,SpiceJet,10158.0,0.0,0.0
373,DEL,GAU,10:20:00,6,8100000000,12:35:00,6,,Sp,SpiceJet,10158.0,0.0,0.0
374,DEL,GAU,10:20:00,5,8100000000,12:35:00,5,,Sp,SpiceJet,10158.0,0.0,0.0
375,DEL,GAU,10:20:00,2,8100000000,12:35:00,2,,Sp,SpiceJet,10158.0,0.0,0.0
376,DEL,GAU,09:30:00,5,9300000000,12:05:00,5,,Ai,Air India,10159.0,0.0,29665.0
377,DEL,GAU,09:30:00,2,9300000000,12:05:00,2,,Ai,Air India,10159.0,0.0,29130.0
378,DEL,GAU,09:30:00,3,9300000000,12:05:00,3,,Ai,Air India,10159.0,0.0,29130.0
379,DEL,GAU,09:30:00,6,9300000000,12:05:00,6,,Ai,Air India,10159.0,0.0,29665.0
380,DEL,GAU,09:30:00,4,9300000000,12:05:00,4,,Ai,Air India,10159.0,0.0,29130.0
381,DEL,VTZ,16:15:00,5,6900000000,18:10:00,5,,Ai,AirAsia India,9417.0,0.0,0.0
382,DEL,VTZ,05:30:00,5,8100000000,07:45:00,5,,Ai,Air India,9441.0,0.0,22207.0
383,DEL,VTZ,05:30:00,3,8100000000,07:45:00,3,,Ai,Air India,9525.0,0.0,22207.0
384,DEL,VTZ,15:00:00,1,8400000000,17:20:00,1,,Ai,Air India,9525.0,0.0,22207.0
385,DEL,VTZ,16:15:00,2,6900000000,18:10:00,2,,Ai,AirAsia India,9911.0,0.0,0.0
386,DEL,VTZ,16:15:00,3,6900000000,18:10:00,3,,Ai,AirAsia India,9911.0,0.0,0.0
387,DEL,VTZ,16:15:00,1,6900000000,18:10:00,1,,Ai,AirAsia India,9911.0,0.0,0.0
388,DEL,VTZ,16:15:00,4,6900000000,18:10:00,4,,Ai,AirAsia India,9911.0,0.0,0.0
389,DEL,VTZ,16:15:00,6,6900000000,18:10:00,6,,Ai,AirAsia India,9911.0,0.0,0.0
390,DEL,VTZ,05:05:00,2,8400000000,07:25:00,2,,In,IndiGo,9911.0,0.0,0.0
391,DEL,VTZ,05:05:00,1,8400000000,07:25:00,1,,In,IndiGo,9911.0,0.0,0.0
392,DEL,VTZ,05:05:00,6,8400000000,07:25:00,6,,In,IndiGo,9911.0,0.0,0.0
393,DEL,VTZ,05:05:00,5,8400000000,07:25:00,5,,In,IndiGo,9911.0,0.0,0.0
394,DEL,VTZ,05:05:00,3,8400000000,07:25:00,3,,In,IndiGo,9911.0,0.0,0.0
395,DEL,VTZ,05:05:00,4,8400000000,07:25:00,4,,In,IndiGo,9911.0,0.0,0.0
396,DEL,VTZ,19:35:00,4,8700000000,22:00:00,4,,In,IndiGo,9911.0,0.0,0.0
397,DEL,VTZ,19:35:00,1,8700000000,22:00:00,1,,In,IndiGo,9911.0,0.0,0.0
398,DEL,VTZ,19:35:00,5,8700000000,22:00:00,5,,In,IndiGo,9911.0,0.0,0.0
399,DEL,VTZ,19:35:00,2,8700000000,22:00:00,2,,In,IndiGo,9911.0,0.0,0.0
400,DEL,VTZ,19:35:00,3,8700000000,22:00:00,3,,In,IndiGo,9911.0,0.0,0.0
401,DEL,VTZ,19:35:00,6,8700000000,22:00:00,6,,In,IndiGo,9911.0,0.0,0.0
402,DEL,VTZ,19:35:00,0,8700000000,22:00:00,0,,In,IndiGo,9911.0,0.0,0.0
403,DEL,VTZ,05:05:00,0,8400000000,07:25:00,0,,In,IndiGo,10268.0,0.0,0.0
404,DEL,ATQ,08:00:00,2,4200000000,09:10:00,2,,Vi,Vistara,6546.0,7937.0,17087.0
405,DEL,ATQ,13:40:00,6,4200000000,14:50:00,6,,Vi,Vistara,6546.0,9795.0,17278.0
406,DEL,ATQ,13:40:00,4,4200000000,14:50:00,4,,Vi,Vistara,6546.0,8596.0,17087.0
407,DEL,ATQ,08:00:00,4,4200000000,09:10:00,4,,Vi,Vistara,6546.0,7937.0,17087.0
408,DEL,ATQ,13:40:00,2,4200000000,14:50:00,2,,Vi,Vistara,6546.0,8596.0,17087.0
409,DEL,ATQ,08:00:00,6,4200000000,09:10:00,6,,Vi,Vistara,6546.0,7937.0,17278.0
410,DEL,ATQ,08:00:00,5,4200000000,09:10:00,5,,Vi,Vistara,6546.0,8417.0,21401.0
411,DEL,ATQ,13:40:00,0,4200000000,14:50:00,0,,Vi,Vistara,6546.0,8424.0,21401.0
412,DEL,ATQ,13:40:00,5,4200000000,14:50:00,5,,Vi,Vistara,6546.0,8596.0,21401.0
413,DEL,ATQ,08:00:00,0,4200000000,09:10:00,0,,Vi,Vistara,6546.0,8244.0,21401.0
414,DEL,ATQ,19:20:00,3,5400000000,20:50:00,3,,Sp,SpiceJet,6728.0,0.0,0.0
415,DEL,ATQ,08:00:00,1,4200000000,09:10:00,1,,Vi,Vistara,6729.0,7937.0,21401.0
416,DEL,ATQ,13:40:00,1,4200000000,14:50:00,1,,Vi,Vistara,6729.0,8596.0,21401.0
417,DEL,ATQ,08:00:00,3,4200000000,09:10:00,3,,Vi,Vistara,6729.0,7937.0,17087.0
418,DEL,ATQ,13:40:00,3,4200000000,14:50:00,3,,Vi,Vistara,6729.0,8596.0,17425.0
419,DEL,ATQ,21:15:00,0,4200000000,22:25:00,0,,Ai,Air India,6730.0,0.0,17201.0
420,DEL,ATQ,21:15:00,5,4200000000,22:25:00,5,,Ai,Air India,6730.0,0.0,17200.0
421,DEL,ATQ,21:15:00,2,4200000000,22:25:00,2,,Ai,Air India,6730.0,0.0,17200.0
422,DEL,ATQ,21:15:00,3,4200000000,22:25:00,3,,Ai,Air India,6730.0,0.0,17537.0
423,DEL,ATQ,21:15:00,1,4200000000,22:25:00,1,,Ai,Air India,6730.0,0.0,17200.0
424,DEL,ATQ,21:15:00,6,4200000000,22:25:00,6,,Ai,Air India,6730.0,0.0,17200.0
425,DEL,ATQ,21:15:00,4,4200000000,22:25:00,4,,Ai,Air India,6730.0,0.0,17200.0
426,DEL,ATQ,22:10:00,0,4500000000,23:25:00,0,,In,IndiGo,7124.0,0.0,0.0
427,DEL,ATQ,22:10:00,3,4500000000,23:25:00,3,,In,IndiGo,7124.0,0.0,0.0
428,DEL,IXM,05:00:00,3,11700000000,08:15:00,3,,In,IndiGo,10631.0,0.0,0.0
429,DEL,IXM,05:00:00,1,11700000000,08:15:00,1,,In,IndiGo,11235.0,0.0,0.0
430,DEL,IXM,05:00:00,4,11700000000,08:15:00,4,,In,IndiGo,11235.0,0.0,0.0
431,DEL,IXM,05:00:00,2,11700000000,08:15:00,2,,In,IndiGo,11235.0,0.0,0.0
432,DEL,IXM,05:00:00,5,11700000000,08:15:00,5,,In,IndiGo,11235.0,0.0,0.0
433,DEL,IXM,05:00:00,6,11700000000,08:15:00,6,,In,IndiGo,11839.0,0.0,0.0
434,DEL,IXM,05:00:00,0,11700000000,08:15:00,0,,In,IndiGo,12442.0,0.0,0.0
435,DEL,NAG,05:15:00,0,6300000000,07:00:00,0,,Ai,Air India,8036.0,0.0,20068.0
436,DEL,NAG,05:15:00,4,6300000000,07:00:00,4,,Ai,Air India,8179.0,0.0,20068.0
437,DEL,NAG,05:15:00,3,6300000000,07:00:00,3,,Ai,Air India,8179.0,0.0,20068.0
438,DEL,NAG,05:15:00,6,6300000000,07:00:00,6,,Ai,Air India,8179.0,0.0,20068.0
439,DEL,NAG,05:15:00,1,6300000000,07:00:00,1,,Ai,Air India,8179.0,0.0,20068.0
440,DEL,NAG,17:50:00,1,6300000000,19:35:00,1,,Go,Go First,8456.0,0.0,0.0
441,DEL,NAG,17:50:00,2,6300000000,19:35:00,2,,Go,Go First,8456.0,0.0,0.0
442,DEL,NAG,17:50:00,0,6300000000,19:35:00,0,,Go,Go First,8456.0,0.0,0.0
443,DEL,NAG,09:35:00,0,5400000000,11:05:00,0,,In,IndiGo,8578.0,0.0,0.0
444,DEL,NAG,09:35:00,2,5400000000,11:05:00,2,,In,IndiGo,8578.0,0.0,0.0
445,DEL,NAG,09:35:00,3,5400000000,11:05:00,3,,In,IndiGo,8578.0,0.0,0.0
446,DEL,NAG,05:15:00,4,6000000000,06:55:00,4,,In,IndiGo,8578.0,0.0,0.0
447,DEL,NAG,05:15:00,6,6000000000,06:55:00,6,,In,IndiGo,8578.0,0.0,0.0
448,DEL,NAG,13:25:00,4,6000000000,15:05:00,4,,In,IndiGo,8578.0,0.0,0.0
449,DEL,NAG,13:25:00,0,6000000000,15:05:00,0,,In,IndiGo,8578.0,0.0,0.0
450,DEL,NAG,13:25:00,3,6000000000,15:05:00,3,,In,IndiGo,8578.0,0.0,0.0
451,DEL,NAG,20:55:00,0,6000000000,22:35:00,0,,In,IndiGo,8578.0,0.0,0.0
452,DEL,NAG,20:55:00,5,6000000000,22:35:00,5,,In,IndiGo,8578.0,0.0,0.0
453,DEL,NAG,13:25:00,5,6000000000,15:05:00,5,,In,IndiGo,8578.0,0.0,0.0
454,DEL,NAG,20:55:00,4,6000000000,22:35:00,4,,In,IndiGo,8578.0,0.0,0.0
455,DEL,NAG,13:25:00,2,6000000000,15:05:00,2,,In,IndiGo,8578.0,0.0,0.0
456,DEL,NAG,20:55:00,2,6000000000,22:35:00,2,,In,IndiGo,8578.0,0.0,0.0
457,DEL,NAG,05:15:00,2,6000000000,06:55:00,2,,In,IndiGo,8578.0,0.0,0.0
458,DEL,NAG,17:50:00,6,6300000000,19:35:00,6,,Go,Go First,8578.0,0.0,0.0
459,DEL,NAG,17:50:00,5,6300000000,19:35:00,5,,Go,Go First,8578.0,0.0,0.0
460,DEL,IXC,13:40:00,1,3900000000,14:45:00,1,,Vi,Vistara,6058.0,7336.0,35363.0
461,DEL,IXC,17:10:00,1,3900000000,18:15:00,1,,Vi,Vistara,6058.0,7163.0,18705.0
462,DEL,IXC,13:40:00,4,3900000000,14:45:00,4,,Vi,Vistara,6058.0,7336.0,23019.0
463,DEL,IXC,13:40:00,6,3900000000,14:45:00,6,,Vi,Vistara,6058.0,11053.0,39677.0
464,DEL,IXC,13:40:00,2,3900000000,14:45:00,2,,Vi,Vistara,6058.0,7336.0,30570.0
465,DEL,IXC,17:10:00,6,3900000000,18:15:00,6,,Vi,Vistara,6058.0,7336.0,23019.0
466,DEL,IXC,17:10:00,2,3900000000,18:15:00,2,,Vi,Vistara,6058.0,9614.0,18705.0
467,DEL,IXC,17:10:00,4,3900000000,18:15:00,4,,Vi,Vistara,6058.0,7336.0,27693.0
468,DEL,IXC,17:10:00,5,3900000000,18:15:00,5,,Vi,Vistara,6058.0,7336.0,23378.0
469,DEL,IXC,05:40:00,4,3300000000,06:35:00,4,,In,IndiGo,6646.0,0.0,0.0
470,DEL,IXC,21:10:00,2,3300000000,22:05:00,2,,In,IndiGo,6646.0,0.0,0.0
471,DEL,IXC,05:40:00,6,3300000000,06:35:00,6,,In,IndiGo,6646.0,0.0,0.0
472,DEL,IXC,05:40:00,0,3300000000,06:35:00,0,,In,IndiGo,6646.0,0.0,0.0
473,DEL,IXC,21:10:00,5,3300000000,22:05:00,5,,In,IndiGo,6646.0,0.0,0.0
474,DEL,IXC,21:10:00,3,3300000000,22:05:00,3,,In,IndiGo,6646.0,0.0,0.0
475,DEL,IXC,05:40:00,1,3300000000,06:35:00,1,,In,IndiGo,6646.0,0.0,0.0
476,DEL,IXC,17:15:00,0,3300000000,18:10:00,0,,In,IndiGo,6646.0,0.0,0.0
477,DEL,IXC,17:15:00,2,3300000000,18:10:00,2,,In,IndiGo,6646.0,0.0,0.0
478,DEL,IXC,21:10:00,1,3300000000,22:05:00,1,,In,IndiGo,6646.0,0.0,0.0
479,DEL,IXC,21:10:00,0,3300000000,22:05:00,0,,In,IndiGo,6646.0,0.0,0.0
480,DEL,IXC,17:15:00,3,3300000000,18:10:00,3,,In,IndiGo,6646.0,0.0,0.0
481,DEL,IXC,21:10:00,4,3300000000,22:05:00,4,,In,IndiGo,6646.0,0.0,0.0
482,DEL,IXC,21:10:00,6,3300000000,22:05:00,6,,In,IndiGo,6646.0,0.0,0.0
483,DEL,IXC,05:40:00,2,3300000000,06:35:00,2,,In,IndiGo,6646.0,0.0,0.0
484,DEL,IXC,17:15:00,1,3300000000,18:10:00,1,,In,IndiGo,6646.0,0.0,0.0
485,DEL,IXJ,12:45:00,2,5400000000,14:15:00,2,,Go,Go First,4393.0,0.0,0.0
486,DEL,IXJ,14:00:00,2,5700000000,15:35:00,2,,Go,Go First,4393.0,0.0,0.0
487,DEL,IXJ,09:20:00,2,4800000000,10:40:00,2,,Sp,SpiceJet,4723.0,0.0,0.0
488,DEL,IXJ,13:25:00,6,5400000000,14:55:00,6,,Vi,Vistara,6429.0,8596.0,24098.0
489,DEL,IXJ,13:25:00,1,5400000000,14:55:00,1,,Vi,Vistara,6429.0,8596.0,24098.0
490,DEL,IXJ,13:25:00,3,5400000000,14:55:00,3,,Vi,Vistara,6609.0,8596.0,24098.0
491,DEL,IXJ,13:25:00,4,5400000000,14:55:00,4,,Vi,Vistara,6609.0,8596.0,21701.0
492,DEL,IXJ,13:25:00,5,5400000000,14:55:00,5,,Vi,Vistara,6609.0,8596.0,24098.0
493,DEL,IXJ,09:20:00,6,4800000000,10:40:00,6,,Sp,SpiceJet,6610.0,0.0,0.0
494,DEL,IXJ,09:20:00,3,4800000000,10:40:00,3,,Sp,SpiceJet,6610.0,0.0,0.0
495,DEL,IXJ,09:20:00,0,4800000000,10:40:00,0,,Sp,SpiceJet,6610.0,0.0,0.0
496,DEL,IXJ,09:20:00,1,4800000000,10:40:00,1,,Sp,SpiceJet,6610.0,0.0,0.0
497,DEL,IXJ,09:20:00,4,4800000000,10:40:00,4,,Sp,SpiceJet,6610.0,0.0,0.0
498,DEL,IXJ,10:50:00,5,5400000000,12:20:00,5,,Ai,Air India,6610.0,0.0,20495.0
499,DEL,IXJ,10:50:00,6,5400000000,12:20:00,6,,Ai,Air India,6610.0,0.0,20495.0
500,DEL,IXJ,13:25:00,2,5400000000,14:55:00,2,,Vi,Vistara,6708.0,8596.0,19784.0
501,DEL,IXJ,12:45:00,1,5400000000,14:15:00,1,,Go,Go First,6879.0,0.0,0.0
502,DEL,IXJ,12:45:00,0,5400000000,14:15:00,0,,Go,Go First,6879.0,0.0,0.0
503,DEL,IXJ,14:00:00,1,5700000000,15:35:00,1,,Go,Go First,6879.0,0.0,0.0
504,DEL,IXJ,14:00:00,0,5700000000,15:35:00,0,,Go,Go First,6879.0,0.0,0.0
505,DEL,IXJ,10:50:00,4,5400000000,12:20:00,4,,Ai,Air India,6960.0,0.0,19896.0
506,DEL,IXJ,10:50:00,0,5400000000,12:20:00,0,,Ai,Air India,6960.0,0.0,19896.0
507,DEL,IXJ,12:45:00,6,5400000000,14:15:00,6,,Go,Go First,6996.0,0.0,0.0
